weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth
63.0,172.0,37.7,87.4,79.2,99.5,103.7,60.4,36.5,34.6,19.6,26.6,14.9,14.4,55.4,23.4,82.5,45.9,39.0,22.4,56.0
106.9,178.3,44.8,121.4,113.3,118.1,120.7,73.0,47.5,44.4,24.4,32.0,17.6,14.8,60.1,27.2,88.0,48.3,41.6,31.8,61.0
63.9,164.1,35.9,89.3,88.1,99.1,99.8,58.3,41.5,37.0,22.0,25.7,15.5,13.3,54.4,24.9,78.7,41.8,38.3,21.9,58.4
68.3,156.8,36.5,90.2,90.7,110.1,98.5,68.0,43.5,37.7,23.3,27.6,15.5,12.0,49.4,21.2,71.8,43.4,35.8,22.7,55.8
63.0,164.0,36.4,94.0,85.0,99.4,104.9,59.1,38.5,33.4,20.1,25.6,15.4,13.6,58.5,26.7,84.9,39.5,40.0,23.2,56.4
71.8,155.6,37.7,98.9,94.5,105.4,108.6,65.1,41.4,38.6,24.7,27.7,16.2,13.7,52.2,23.6,74.9,41.6,34.7,25.3,60.5
87.4,164.7,38.4,103.3,106.9,116.0,110.5,71.8,51.0,41.7,23.3,29.6,16.7,13.6,55.0,25.9,83.0,45.4,38.1,27.2,53.5
75.2,163.0,39.9,99.5,92.0,111.1,107.9,64.1,39.5,37.4,21.7,27.3,16.2,14.3,54.5,24.5,77.3,42.8,37.1,26.1,55.0
85.2,158.7,41.3,115.4,109.5,115.7,109.2,68.0,41.5,36.9,22.1,30.5,15.7,12.8,54.5,23.6,77.4,42.0,36.0,31.3,56.8
82.7,162.7,39.5,117.2,103.9,109.8,112.5,66.8,41.5,37.0,21.7,27.3,16.2,13.3,54.0,24.4,75.5,47.2,37.9,30.6,63.0
55.9,163.8,35.3,87.0,76.5,93.6,98.1,53.2,35.8,34.1,20.0,25.0,14.6,12.0,54.2,23.0,80.9,39.4,36.0,21.2,57.4
82.1,164.4,39.4,111.0,104.2,107.8,111.8,65.1,44.3,39.0,22.1,28.0,16.1,14.5,55.3,24.7,82.9,45.3,37.3,29.1,57.0
66.3,160.3,38.2,98.2,88.0,99.0,103.4,57.7,40.5,37.5,22.5,24.9,16.6,14.3,53.2,23.6,74.0,41.2,35.1,26.5,55.4
63.8,171.3,38.3,89.7,81.1,97.8,102.2,56.7,38.7,37.8,22.4,26.0,16.1,12.8,55.4,26.1,83.8,46.4,37.4,22.5,55.6
79.9,172.1,37.7,96.6,98.7,111.4,108.9,66.9,44.4,39.4,21.7,27.0,16.1,14.9,59.1,26.9,86.7,47.0,38.0,25.5,56.0
58.9,157.3,36.6,83.8,79.3,99.9,97.6,60.2,39.5,36.8,21.2,25.4,14.7,12.0,52.3,21.9,72.1,41.4,35.7,21.9,55.6
76.1,161.9,37.2,99.6,91.8,110.2,108.0,67.3,46.5,41.0,21.2,28.4,16.2,14.0,53.0,24.8,77.3,43.4,36.3,28.5,59.6
67.2,152.4,33.6,100.6,104.0,106.0,99.9,63.7,42.4,36.7,20.4,25.0,14.8,12.4,51.2,22.4,71.2,46.2,34.9,26.7,56.4
54.1,160.5,36.1,88.2,80.3,90.1,103.2,49.9,34.5,31.0,19.0,24.9,15.4,13.9,52.0,23.2,74.8,43.4,37.7,21.3,54.6
69.7,161.7,38.1,103.5,83.8,98.3,108.0,57.8,41.4,38.8,24.5,28.1,16.4,13.4,54.6,24.6,77.1,40.8,36.1,29.1,61.4
61.6,160.1,34.9,89.5,87.8,98.8,100.2,60.2,39.5,35.8,21.2,25.7,15.4,13.3,54.4,23.9,80.8,42.6,37.2,23.9,59.2
85.2,170.3,38.4,105.3,104.0,114.8,112.2,68.7,44.0,36.5,22.7,29.5,16.7,13.9,57.5,26.2,88.9,42.0,42.0,29.4,58.6
58.2,157.4,36.2,88.2,78.5,95.7,98.3,58.9,40.9,34.8,19.7,26.6,14.6,12.2,52.0,22.6,75.6,40.0,35.1,22.7,55.9
74.2,159.6,39.4,103.6,94.3,102.7,113.1,62.1,39.5,35.7,20.3,27.8,16.6,13.7,53.7,24.4,78.7,43.9,34.5,27.9,60.8
60.9,160.2,35.4,87.6,80.0,96.6,105.0,57.1,39.5,36.4,21.1,25.2,15.6,14.1,56.2,25.5,78.3,41.6,38.3,21.9,58.6
69.0,159.9,37.4,96.4,91.6,102.6,102.5,61.3,41.0,37.7,21.2,26.9,15.8,14.6,52.1,23.9,77.5,44.5,35.1,23.7,55.0
67.5,163.2,34.8,93.5,96.1,101.3,104.7,58.7,39.3,38.0,22.7,26.1,16.2,14.0,52.4,23.6,76.0,46.1,36.2,25.1,55.6
88.6,166.0,38.0,109.8,106.5,115.9,108.0,69.0,47.4,41.5,22.7,30.8,17.9,13.9,53.9,23.7,76.3,47.6,38.0,29.0,58.0
65.2,156.8,37.6,92.4,84.7,104.6,103.6,62.8,41.5,35.5,20.8,27.3,16.2,13.0,53.1,23.9,75.9,40.5,34.5,23.7,56.0
82.6,163.9,39.2,103.2,102.0,115.8,109.1,70.0,44.4,38.8,20.7,29.0,16.5,14.3,57.2,25.1,79.6,42.5,35.7,26.2,59.5
55.6,159.1,35.4,92.3,79.0,90.4,99.6,52.7,34.3,32.3,19.7,24.5,14.7,13.0,55.5,24.9,78.3,38.9,39.6,23.7,56.0
71.9,162.8,36.0,93.4,88.7,108.0,102.0,66.7,46.8,38.7,21.0,27.9,15.0,12.6,55.5,24.9,79.0,46.4,35.5,23.1,59.8
82.2,161.5,38.8,107.7,97.5,108.8,110.6,66.4,42.6,40.6,22.6,29.1,16.4,13.0,56.1,26.2,77.5,46.7,35.5,28.3,57.8
96.5,168.0,45.5,109.8,110.0,120.5,114.5,73.0,48.0,44.4,24.4,32.2,17.3,12.6,56.6,26.8,84.5,47.0,38.2,29.2,58.1
62.4,159.0,35.6,90.7,89.6,98.2,97.8,61.2,39.7,36.9,20.9,26.6,15.1,11.5,53.4,24.5,82.5,43.0,40.0,24.0,58.6
43.5,156.3,33.2,72.6,66.0,85.4,89.8,49.3,33.4,32.3,18.6,22.1,14.2,13.1,54.0,24.1,77.9,38.2,37.7,18.5,54.4
75.3,164.1,39.2,109.0,102.1,102.2,105.4,59.4,41.5,38.2,21.5,28.7,16.8,13.0,55.6,24.4,78.0,48.0,35.8,28.5,56.7
55.3,171.0,36.6,83.6,79.0,90.0,94.1,50.0,34.5,33.3,19.8,24.3,14.8,13.4,57.1,24.8,83.4,41.6,40.2,20.2,54.4
57.8,156.6,36.5,90.1,81.6,98.9,101.0,57.3,38.4,34.9,19.1,25.0,14.7,12.5,50.4,22.5,75.0,42.3,33.7,22.8,55.5
71.3,157.3,39.0,102.3,96.6,104.8,108.1,62.0,41.1,36.9,22.1,27.9,16.2,13.1,55.5,25.0,78.4,41.4,33.8,25.6,56.2
77.6,166.9,38.2,98.0,96.6,108.3,107.3,64.7,42.7,41.6,24.3,26.9,16.0,13.6,54.0,23.3,83.3,41.5,38.8,25.0,56.2
65.5,160.7,39.1,97.6,80.9,98.5,106.3,59.4,39.4,38.2,22.7,26.5,15.6,13.5,53.8,23.7,74.5,38.5,34.9,24.6,54.1
57.8,163.3,39.1,92.2,78.7,89.0,102.6,53.0,33.7,34.5,21.2,26.0,16.1,13.8,55.0,24.4,81.6,42.4,38.2,22.6,58.3
84.3,169.9,39.7,112.6,90.7,108.9,111.0,64.5,46.2,39.9,22.7,29.2,16.4,13.9,57.0,26.7,84.3,42.3,38.2,30.1,59.9
67.0,163.8,38.0,89.2,87.7,100.2,101.5,60.6,40.6,37.7,24.2,27.5,16.1,13.4,53.2,23.9,78.3,41.6,37.2,23.5,56.6
76.4,163.4,37.1,100.0,87.8,110.2,103.7,64.8,41.3,39.7,23.5,26.7,15.8,13.1,57.0,25.5,82.4,37.9,35.7,26.4,58.7
66.3,166.0,36.9,86.4,73.4,98.2,101.9,58.2,40.7,38.0,22.0,27.7,15.7,13.1,56.3,26.2,83.0,38.6,36.5,22.5,57.5
67.1,160.4,38.0,88.0,86.1,101.0,102.2,63.5,42.6,37.0,21.3,27.7,16.5,14.6,54.0,26.0,80.3,41.5,37.7,23.9,56.7
70.6,169.3,38.0,98.0,88.5,96.1,106.7,55.5,40.5,37.7,24.0,25.6,15.8,14.3,55.5,24.3,80.3,43.7,38.4,25.3,56.6
63.6,159.5,34.9,93.6,82.0,98.5,95.5,57.6,39.5,38.7,21.8,24.0,14.8,12.5,51.5,23.5,77.3,40.4,36.3,25.0,54.1
64.6,169.4,37.0,88.2,79.6,96.2,101.2,58.7,39.4,38.1,22.0,26.4,16.0,13.4,56.0,25.3,83.5,41.5,38.9,22.5,54.4
65.8,162.6,38.7,93.4,83.5,97.5,100.4,58.6,40.2,35.0,21.5,25.7,15.8,12.5,50.9,23.4,77.0,41.8,37.5,22.6,55.0
78.9,161.3,39.0,102.1,92.2,109.2,106.0,68.2,45.3,43.2,23.2,28.0,16.7,12.8,54.5,24.3,75.9,42.2,38.2,26.8,59.7
58.5,161.4,36.7,88.7,76.9,96.3,97.4,56.9,38.3,36.0,20.1,25.0,15.0,12.6,52.0,23.2,78.7,42.2,38.9,22.8,56.1
58.9,163.0,36.7,90.0,81.2,95.9,100.4,54.9,36.0,34.8,19.7,24.4,14.7,13.8,56.0,24.3,79.5,41.2,40.0,22.6,55.6
78.5,171.6,39.2,103.5,97.3,106.3,107.9,62.7,40.0,38.3,23.6,27.1,16.5,13.6,57.4,24.5,83.9,44.2,39.9,27.4,57.4
67.6,151.0,38.6,101.3,95.2,102.1,105.2,60.1,38.0,38.8,20.6,25.6,14.7,12.6,51.3,23.2,72.5,39.1,34.9,27.2,57.8
86.2,163.9,39.0,110.0,111.3,111.0,106.6,64.5,44.7,39.2,23.8,30.8,16.8,13.0,54.0,23.5,78.7,49.2,38.0,29.1,58.4
60.5,157.6,33.5,98.1,90.7,95.2,99.7,54.3,36.1,34.5,20.6,24.6,14.6,13.3,51.0,21.7,74.7,42.4,37.8,25.8,56.6
95.0,167.7,41.0,109.5,106.8,115.6,110.9,72.6,50.7,42.7,22.0,31.9,16.0,13.3,57.4,25.8,84.4,41.1,40.5,28.5,55.8
64.9,166.9,39.9,98.5,84.3,95.5,105.0,57.2,37.0,36.3,20.6,27.0,16.5,13.0,57.0,26.2,84.1,41.5,39.9,24.8,60.6
61.6,159.2,36.2,88.4,75.5,99.9,98.5,62.2,38.5,35.8,20.9,25.7,14.5,12.2,54.5,23.7,80.3,39.7,38.5,21.3,57.7
71.5,160.6,40.8,103.0,91.0,102.5,105.3,63.0,41.3,37.6,21.0,27.2,15.1,12.6,55.7,23.3,76.3,42.0,35.3,26.3,57.2
76.5,159.7,35.9,101.2,94.3,110.2,104.7,67.7,44.4,38.6,21.7,28.3,15.5,12.7,54.0,23.2,77.1,41.1,36.6,25.1,56.8
65.2,161.0,36.4,89.0,81.9,104.5,102.7,61.0,40.5,37.2,21.7,26.4,15.5,13.9,54.0,23.5,77.9,43.1,39.7,22.1,54.5
77.3,181.1,39.5,87.8,90.5,110.4,107.9,66.7,39.5,36.5,21.7,25.5,15.5,15.1,61.9,27.9,91.3,45.7,47.4,22.1,61.0
73.4,163.9,37.4,102.8,101.8,108.7,102.0,61.5,39.2,35.7,20.1,26.5,15.7,12.0,55.3,23.7,78.8,45.6,37.8,26.5,56.7
54.9,163.5,36.5,82.5,75.7,92.8,99.6,53.8,36.4,32.3,19.5,22.7,14.2,13.8,53.6,24.1,78.3,41.2,35.9,19.4,57.5
80.2,175.1,39.5,104.1,89.3,109.2,109.5,63.3,40.5,38.7,23.6,26.2,15.7,14.5,59.5,25.3,83.5,42.8,40.6,26.9,57.9
69.5,162.6,36.2,102.3,84.9,104.1,104.7,60.9,41.1,38.7,22.7,25.3,15.0,13.7,55.0,24.5,78.0,41.6,36.5,26.5,55.8
64.7,168.8,38.0,94.9,76.8,99.0,103.0,57.6,39.3,37.9,21.0,26.5,15.7,13.7,56.1,23.6,79.6,41.4,37.6,23.8,54.2
65.7,158.8,36.8,91.4,85.0,105.1,99.8,64.3,41.4,38.7,22.7,25.5,15.3,12.4,51.5,23.1,74.5,38.2,37.8,23.6,55.0
87.1,163.5,39.2,111.1,109.0,113.9,111.1,68.8,42.8,40.7,21.8,28.0,16.1,13.8,54.9,22.7,76.1,46.2,37.8,29.1,55.5
58.0,162.4,35.2,85.5,83.5,97.6,96.1,59.6,37.7,32.8,20.0,23.2,14.0,11.8,55.4,25.0,82.6,42.1,40.4,21.4,56.5
79.6,163.4,39.3,101.5,94.6,110.7,104.1,67.5,44.8,38.6,22.5,28.2,15.6,12.3,53.1,23.2,78.7,43.7,38.3,28.2,56.1
76.1,174.9,39.3,92.9,85.2,106.6,107.6,63.2,43.7,39.9,23.0,27.2,16.3,13.6,61.1,27.0,88.4,44.3,42.4,23.8,57.2
57.6,164.6,36.8,92.5,74.1,93.9,97.0,55.5,37.2,34.8,18.8,24.7,15.1,12.2,56.0,25.0,79.3,44.0,39.2,24.7,56.5
87.0,160.0,39.6,112.9,106.0,113.8,106.7,66.7,47.4,42.2,25.2,30.2,17.2,13.1,57.5,23.7,78.0,39.6,38.2,29.0,58.8
76.6,160.0,39.7,100.8,101.7,106.0,103.3,64.8,43.1,37.5,20.0,29.2,15.5,12.2,55.3,26.4,82.3,42.0,39.8,27.3,57.6
54.8,151.7,36.1,84.5,78.2,100.2,94.0,60.1,40.5,35.8,22.3,23.8,14.5,11.6,51.8,23.2,73.6,38.4,35.5,20.7,54.0
82.6,165.9,39.9,103.9,103.0,111.5,102.0,67.3,44.6,42.1,23.0,29.0,16.9,13.0,58.4,26.0,81.0,42.5,39.6,26.2,55.5
65.1,171.8,37.3,90.2,85.3,100.7,102.0,58.1,37.6,34.9,20.5,26.2,15.9,12.6,57.5,25.0,80.6,42.5,39.7,21.7,56.5
57.0,153.3,37.0,94.8,88.1,96.5,97.5,57.2,38.0,33.8,19.2,24.8,14.7,11.0,51.6,23.2,73.8,39.7,36.1,24.5,53.9
71.9,159.2,38.1,105.1,94.8,104.3,108.2,63.7,42.3,36.6,22.3,25.8,15.4,14.8,52.5,21.6,74.1,44.7,34.9,26.6,52.8
72.6,163.6,39.8,100.3,84.6,104.4,108.1,64.1,43.0,40.1,21.8,27.0,15.5,13.8,53.4,23.9,79.7,40.0,35.9,26.5,58.1
71.6,164.8,36.1,88.2,87.5,102.6,103.2,65.6,45.5,38.9,21.8,28.6,16.6,14.2,55.6,25.1,81.3,40.2,37.2,20.8,54.5
83.2,166.9,37.8,105.6,98.2,109.1,107.4,67.3,42.9,41.2,22.9,27.2,16.4,13.8,57.0,25.1,80.1,44.0,36.7,28.9,57.3
60.4,165.5,36.9,96.5,79.1,95.4,102.2,55.3,35.5,34.8,19.9,24.9,14.6,13.5,59.0,24.5,81.8,41.6,38.5,24.0,54.8
76.4,177.0,39.8,93.2,84.4,102.3,110.0,61.9,41.7,39.0,23.3,29.5,16.9,14.1,59.5,27.6,88.0,43.0,40.9,24.6,56.1
93.4,175.2,39.0,105.1,102.8,118.1,112.2,72.7,49.7,44.4,24.4,31.7,16.4,13.7,60.5,27.9,88.0,48.1,40.5,28.9,56.8
57.3,174.1,35.0,85.0,76.8,96.1,97.9,53.2,36.3,31.8,21.0,23.9,15.6,14.3,57.5,25.4,85.0,41.8,43.0,20.9,55.4
58.2,160.8,33.9,83.0,77.5,99.3,93.6,60.2,39.4,35.5,21.8,24.7,14.4,12.1,51.4,23.8,77.2,38.8,38.2,20.0,56.8
55.3,163.6,36.4,88.9,71.8,89.0,100.9,50.8,34.6,36.3,21.1,25.0,16.3,13.8,54.6,23.1,77.0,42.4,38.5,22.0,55.6
69.8,155.5,37.3,100.5,87.1,102.1,105.2,60.8,43.1,39.6,22.2,27.0,15.5,13.3,49.7,22.1,73.1,40.5,34.6,26.9,55.8
64.0,157.3,35.0,92.5,84.0,106.3,95.5,63.1,40.9,36.1,20.3,25.6,14.6,11.6,52.5,22.6,75.2,40.1,34.7,23.3,53.7
59.0,162.3,36.8,84.4,71.9,95.1,98.1,55.4,38.2,39.0,22.2,24.9,15.2,13.5,52.9,22.5,74.5,42.9,36.9,20.9,55.0
60.4,153.4,33.5,90.0,81.1,97.6,96.9,61.1,43.0,37.5,20.0,24.9,13.9,12.5,52.9,23.9,77.0,40.2,35.5,21.6,56.6
66.6,154.3,37.5,95.4,92.0,107.0,104.2,64.1,39.1,35.2,20.0,25.1,14.4,14.3,49.6,21.9,71.8,41.7,37.1,25.1,57.2
67.0,174.4,36.8,92.5,81.2,99.8,99.8,57.0,38.7,36.0,21.6,25.4,16.2,13.0,55.2,24.6,85.4,42.8,42.4,24.1,58.0
63.3,162.3,35.7,90.2,81.4,103.3,94.2,61.5,39.5,36.7,21.8,26.2,15.2,12.7,52.2,23.3,77.6,41.4,36.7,23.5,57.3
61.8,158.7,37.5,94.7,81.8,100.8,99.7,58.6,38.2,38.4,22.4,26.7,15.3,14.0,51.5,22.5,72.3,42.6,34.2,24.0,54.3
64.5,156.3,39.8,94.4,84.4,103.6,98.6,62.8,39.4,36.0,21.0,26.1,14.7,12.0,50.5,23.0,74.8,42.0,37.0,25.8,53.8
58.2,165.5,36.2,89.9,78.7,93.0,98.1,54.7,33.8,33.4,19.2,23.7,14.2,13.9,55.6,24.3,82.0,40.4,39.9,24.7,55.3
79.6,161.2,36.5,103.3,94.8,118.2,96.0,72.3,47.2,41.7,22.8,27.0,15.0,12.1,56.8,25.1,79.9,40.0,37.3,27.3,56.2
60.9,163.6,36.1,90.0,83.4,99.5,97.7,58.8,38.2,36.9,20.7,25.3,15.2,13.8,55.0,23.5,76.6,43.6,37.8,22.4,55.6
82.3,170.9,37.5,99.6,97.2,112.7,108.9,67.8,43.0,38.7,21.8,27.3,16.0,15.4,60.1,25.1,84.1,44.7,40.8,25.6,57.0
56.7,154.7,33.7,90.6,76.3,92.5,95.4,57.6,39.4,34.3,20.8,25.4,14.7,12.0,53.2,23.3,76.9,38.7,38.2,22.6,56.8
51.0,165.7,34.5,89.6,71.0,89.4,93.3,48.7,31.2,32.6,20.6,21.7,14.4,12.5,54.5,22.5,79.9,41.9,39.4,23.4,54.6
60.1,169.5,35.6,87.6,80.5,94.5,97.4,56.2,36.9,35.8,20.5,24.7,14.8,13.0,57.0,24.6,85.0,40.5,39.5,21.7,55.7
71.6,172.0,36.7,95.5,84.3,104.6,100.5,64.6,42.1,38.8,20.2,24.3,15.0,13.5,60.5,27.4,90.7,41.0,41.7,25.4,58.7
68.1,158.7,37.3,91.2,86.6,104.0,99.5,63.8,45.7,41.2,24.8,27.4,15.3,13.7,54.4,23.5,74.5,42.5,36.1,23.8,54.9
94.0,167.6,43.8,116.0,98.1,114.2,113.4,73.7,43.9,41.0,22.8,34.2,17.3,12.6,58.9,26.4,82.0,42.6,41.0,30.7,58.1
68.6,172.6,37.0,84.4,84.0,103.3,100.4,60.7,42.7,37.4,23.2,25.2,15.2,13.3,57.0,25.0,83.9,44.3,40.2,20.9,57.6
67.1,161.6,38.1,94.8,86.6,104.2,101.1,61.2,40.6,38.8,21.7,25.7,15.8,12.5,54.7,23.2,75.0,41.0,38.3,23.1,52.4
68.9,174.7,39.4,92.8,74.5,98.4,106.8,58.2,39.7,36.7,21.3,27.8,16.2,14.0,59.0,25.7,87.3,41.1,42.3,23.2,59.2
78.6,170.5,37.5,104.2,93.0,101.6,104.2,62.7,42.0,41.4,22.2,27.3,15.8,14.3,59.0,25.2,84.4,45.3,39.0,29.3,55.2
70.4,168.5,38.3,90.6,82.4,101.5,103.5,60.6,39.8,38.3,21.2,28.3,15.5,14.3,58.2,27.3,83.5,41.0,42.6,23.7,56.6
50.4,159.4,32.5,77.6,66.9,88.7,91.5,54.1,37.0,34.5,20.1,23.2,15.1,12.0,52.5,24.4,77.7,41.0,38.9,19.1,55.4
59.8,168.7,36.5,87.2,76.9,94.4,102.4,55.4,36.2,34.1,19.8,24.8,15.0,14.0,57.9,25.3,81.2,44.7,41.1,20.2,54.3
76.0,170.0,37.8,100.5,87.7,102.2,110.5,63.3,40.8,39.3,21.2,27.9,16.1,14.9,60.2,26.0,86.5,42.5,42.3,26.6,53.1
78.0,165.8,38.1,105.5,97.0,107.2,109.0,66.3,41.6,38.3,21.4,27.2,15.2,13.5,57.0,25.5,81.1,43.1,39.8,27.2,55.9
71.2,156.2,35.2,100.6,88.0,110.1,104.7,66.4,42.6,37.4,20.7,27.2,15.4,13.7,50.4,22.2,75.5,39.2,38.3,26.0,56.3
66.5,165.8,37.0,95.3,87.0,99.7,104.0,57.2,39.6,35.8,21.2,24.9,15.0,13.3,54.4,24.6,79.9,44.8,42.0,24.6,56.0
73.5,168.8,36.7,93.5,90.0,108.0,105.1,67.2,38.3,37.4,20.0,26.7,15.8,13.6,56.3,23.3,80.3,43.5,38.8,24.0,56.1
54.4,152.4,36.1,89.5,75.2,93.7,97.2,55.3,35.5,32.8,20.1,25.2,14.7,12.0,50.1,21.9,70.6,38.6,35.1,22.2,55.7
67.8,161.1,36.4,99.2,80.5,100.8,106.5,61.7,41.8,38.9,22.3,26.4,16.2,14.3,54.1,24.6,78.7,41.7,36.3,25.9,55.5
64.8,162.7,39.6,90.0,84.2,99.4,98.2,60.6,39.4,36.0,21.3,25.1,14.7,11.5,56.3,25.9,82.5,40.5,40.7,23.2,58.7
66.3,161.4,34.8,95.3,91.7,100.1,98.8,59.5,38.9,37.2,22.0,26.2,16.2,12.3,54.3,23.4,77.1,42.9,39.2,25.7,53.9
77.9,159.8,39.7,97.1,85.3,114.2,111.3,71.3,47.4,39.4,22.8,28.6,16.5,15.2,56.4,25.7,76.8,40.7,37.4,25.0,55.0
70.2,164.3,38.0,99.0,95.3,101.9,99.8,62.0,40.4,38.1,20.7,27.7,15.7,13.0,53.4,23.4,80.3,42.2,38.3,27.2,55.3
59.2,161.1,36.0,87.3,81.6,96.2,100.5,56.9,38.0,35.2,20.8,26.2,15.0,12.8,54.0,24.8,81.2,38.4,37.4,23.0,53.9
56.3,152.0,35.4,85.2,77.8,98.5,96.5,59.5,39.6,35.8,21.3,25.1,15.0,11.6,50.5,21.8,71.1,42.0,36.1,21.9,53.3
92.7,169.7,39.9,103.9,96.3,114.3,110.6,70.1,49.8,43.4,23.7,30.1,18.2,13.2,58.0,26.5,81.1,45.0,39.0,29.6,55.9
80.1,164.0,39.2,99.2,93.1,106.8,108.1,67.4,46.8,40.2,23.9,29.0,16.7,13.2,54.0,26.2,82.0,42.5,40.6,27.3,56.1
77.2,167.2,37.2,97.0,88.9,110.4,106.5,69.5,43.7,39.8,22.2,27.7,16.1,14.0,54.1,23.8,79.5,41.3,38.6,24.1,56.7
70.4,166.2,38.4,93.6,80.5,100.8,105.7,61.3,38.9,36.7,21.3,27.2,16.2,13.9,57.6,26.7,84.5,37.5,41.4,23.9,56.3
59.0,160.1,36.4,88.2,77.6,96.7,99.0,57.5,37.3,35.2,20.8,24.5,14.7,12.6,55.6,24.0,79.7,40.5,37.9,21.8,54.8
64.0,158.0,36.3,97.8,79.5,100.7,98.7,58.2,39.9,36.8,21.2,26.7,15.0,12.5,53.3,22.7,74.9,39.9,35.9,27.0,54.2
84.2,167.6,39.7,99.7,93.6,111.2,106.8,71.3,47.7,41.4,23.3,30.9,16.5,13.0,55.3,24.9,79.9,43.2,39.9,26.0,55.5
54.6,153.6,34.7,82.2,70.2,95.7,96.8,56.4,39.6,37.0,22.2,25.6,14.9,13.5,52.0,22.8,72.3,38.8,32.1,20.3,55.4
71.5,156.1,33.3,93.2,91.8,115.6,96.7,72.6,42.5,37.8,22.3,25.3,14.8,12.4,52.5,25.2,77.0,39.5,38.1,24.0,55.6
57.5,147.5,32.8,90.3,82.8,101.2,95.0,61.9,39.3,37.4,21.2,23.9,14.0,12.8,49.5,22.0,71.5,41.2,36.4,24.3,54.4
52.2,153.2,33.5,79.8,69.8,90.7,97.0,54.9,35.9,36.4,20.6,23.3,14.6,13.5,51.5,24.3,76.2,35.7,37.2,21.3,57.2
72.5,164.6,37.5,95.7,83.9,107.2,105.4,63.3,41.8,40.1,24.4,24.6,15.0,13.9,57.0,25.1,83.0,41.6,38.3,26.5,55.0
51.7,165.7,37.3,85.4,77.4,91.3,97.1,52.2,34.3,31.8,18.8,22.2,14.4,14.0,55.0,24.4,80.8,45.2,37.9,19.9,55.0
63.1,164.8,38.9,89.6,82.8,99.4,98.3,56.2,38.8,36.8,21.1,25.9,15.2,11.5,54.4,25.1,81.1,42.9,38.3,22.6,56.0
53.7,158.6,34.5,80.4,72.2,91.2,93.5,55.8,37.7,35.7,20.4,23.0,14.0,12.6,53.2,22.9,81.7,42.2,38.2,20.2,55.0
59.7,160.9,36.0,90.0,80.5,96.3,101.3,55.1,36.7,35.3,22.5,25.3,15.4,13.8,53.1,22.6,77.3,43.9,38.2,22.8,54.1
60.7,156.2,39.2,94.4,82.1,95.7,99.8,57.1,36.6,35.4,20.3,26.5,15.1,12.6,55.3,24.4,75.4,39.1,35.0,25.0,55.4
57.7,150.7,35.2,87.5,79.7,97.2,98.0,59.6,45.3,39.4,22.0,26.2,15.3,12.2,48.5,21.0,72.2,40.7,33.4,22.4,54.5
49.9,146.8,35.8,88.1,76.4,91.1,95.4,55.6,35.1,34.4,19.9,24.1,14.1,12.1,49.0,21.9,69.7,38.0,33.8,23.3,53.4
68.7,163.6,37.7,92.6,84.7,101.1,101.3,63.5,40.8,39.5,23.5,27.1,16.0,13.3,51.7,23.1,77.3,43.9,37.7,24.5,55.4
68.0,158.5,37.0,102.1,86.3,99.5,105.7,61.7,40.4,37.0,21.1,26.5,15.7,13.2,52.7,23.2,75.4,40.8,37.4,27.5,54.7
63.2,160.7,37.0,91.9,86.8,100.7,99.7,58.5,36.1,35.2,21.3,25.2,15.2,13.8,53.3,22.4,76.4,42.6,38.4,23.5,59.6
77.6,165.7,36.3,98.9,90.7,105.1,102.2,63.1,39.7,38.5,20.0,27.4,15.7,13.2,54.7,24.1,78.2,43.0,37.8,26.5,55.7
63.8,160.6,38.0,96.1,88.3,104.6,98.8,59.9,34.6,34.7,19.8,24.4,14.9,12.5,54.5,23.4,79.8,44.9,37.6,27.6,56.8
78.3,170.5,37.7,99.4,94.6,109.8,101.5,65.7,42.0,39.7,22.2,25.9,15.9,13.7,57.1,23.8,83.3,43.5,41.5,26.8,55.3
60.2,160.5,37.5,83.6,73.5,98.2,100.6,56.4,37.7,35.3,21.4,28.0,15.0,13.5,55.5,24.9,80.8,39.7,38.7,20.8,56.0
77.1,166.6,37.6,94.4,95.2,110.2,103.2,69.7,42.5,40.2,21.3,26.5,15.9,13.6,55.5,25.3,81.5,46.4,40.4,24.3,58.4
61.7,163.5,37.0,89.6,83.3,95.4,101.5,58.4,38.8,35.7,20.9,24.6,14.8,14.0,54.0,22.9,79.8,43.2,36.6,22.7,55.3
46.2,149.8,34.9,84.1,73.7,86.4,92.8,48.8,36.0,33.0,20.4,23.2,14.2,12.5,49.6,22.6,71.0,42.5,34.3,20.8,54.3
59.1,161.9,35.8,86.3,71.5,100.3,94.3,59.0,39.7,37.4,23.4,25.4,15.4,12.0,51.8,23.1,78.5,40.5,37.1,22.6,55.3
57.4,155.9,35.5,87.0,80.8,95.9,94.7,58.3,38.0,35.4,21.4,24.2,14.5,12.4,50.3,21.5,74.7,39.6,35.8,22.5,55.5
62.1,163.9,35.0,90.2,75.8,94.9,97.5,57.3,40.5,38.9,22.0,24.8,15.2,13.2,54.0,23.8,80.8,40.3,38.4,24.5,57.2
