weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth
62.7,149.5,35.1,102.7,87.6,97.5,111.6,58.4,37.1,37.1,19.1,25.5,14.3,15.8,48.7,21.3,67.0,32.7,38.4,26.8,52.0
72.0,157.0,34.1,103.0,102.2,105.7,108.6,64.4,38.8,37.1,20.0,25.4,15.3,13.2,55.4,24.9,77.1,33.9,40.1,27.9,56.7
56.6,175.6,33.7,82.9,72.4,89.3,99.7,50.4,35.3,31.7,19.0,25.2,15.1,16.9,58.6,26.6,86.0,41.8,46.7,22.3,55.2
75.5,178.2,36.8,97.1,84.5,99.8,109.2,62.1,41.5,37.4,21.8,26.8,16.8,16.2,61.1,28.7,91.2,38.4,48.7,25.6,55.6
42.6,149.8,31.1,78.5,68.0,83.5,89.6,49.2,34.0,31.6,18.3,23.0,13.7,14.2,52.4,23.1,71.3,34.6,38.4,21.1,52.3
65.5,168.2,32.0,95.0,73.1,100.9,100.2,60.7,39.0,35.5,20.3,24.5,15.5,14.5,52.8,22.8,77.9,36.6,42.3,26.2,53.2
57.9,166.4,32.8,84.8,71.3,89.0,104.0,53.1,37.0,35.0,20.0,25.2,15.3,17.6,57.8,26.9,83.8,37.3,43.4,22.0,55.3
61.7,159.6,35.5,92.5,71.4,97.6,102.9,58.0,36.8,35.8,19.5,27.0,15.3,13.8,53.1,24.7,75.2,36.9,40.9,24.5,56.3
57.0,157.6,32.4,84.7,69.0,97.0,101.3,57.9,37.3,34.4,18.9,25.0,14.5,15.0,53.9,24.5,76.8,34.5,41.4,22.2,55.1
68.3,158.1,36.1,95.8,86.2,105.2,105.1,65.3,38.9,37.4,22.1,25.0,15.8,12.9,52.6,22.1,72.1,33.1,40.0,26.7,54.0
55.3,161.3,33.8,87.9,78.1,91.0,99.7,53.3,34.2,32.1,19.3,24.2,15.2,14.9,51.1,23.8,78.0,33.7,39.9,24.0,53.9
60.4,163.2,33.8,91.5,79.0,92.7,103.7,56.5,37.5,34.8,19.5,25.7,15.7,16.5,57.6,26.4,81.5,34.6,44.8,25.4,55.9
62.9,170.3,37.0,88.7,75.4,91.2,102.7,54.2,35.9,37.6,21.1,26.2,16.0,15.2,52.3,23.4,79.4,40.3,40.7,21.6,54.5
63.8,161.3,35.4,93.6,85.3,98.4,108.0,58.2,37.9,35.9,20.4,26.4,15.3,14.6,51.2,22.5,72.9,38.1,40.1,24.6,55.0
68.9,159.9,34.5,99.5,82.3,100.5,110.1,62.0,40.2,38.2,21.7,27.3,15.8,15.0,51.5,21.8,72.6,36.0,38.3,26.4,54.7
64.8,158.8,34.3,95.0,78.7,99.6,107.9,60.8,38.5,37.9,21.3,25.5,15.0,14.4,53.3,21.8,74.8,34.8,42.8,25.2,51.6
66.4,162.3,34.5,100.5,75.2,97.9,105.8,58.6,39.0,37.3,22.4,25.0,15.7,14.5,56.0,25.0,77.9,39.0,42.0,26.8,55.8
56.3,160.0,31.9,90.4,77.8,88.5,103.4,54.5,34.9,33.9,21.0,24.7,14.5,15.0,52.3,22.8,77.5,36.1,39.2,22.3,52.6
61.6,160.0,34.7,88.0,71.4,97.2,99.6,59.6,38.1,35.0,20.8,26.3,15.3,14.0,53.4,24.1,77.3,34.9,41.7,23.5,53.6
68.1,163.5,34.9,97.0,92.8,102.4,110.5,60.3,36.5,33.5,19.1,27.2,15.2,14.2,55.9,25.5,83.2,32.1,44.6,26.0,55.8
65.0,178.7,37.5,93.7,72.7,93.9,109.1,55.2,37.0,36.8,21.1,25.4,15.5,14.2,59.8,25.7,88.8,39.0,47.0,23.3,55.3
65.9,161.0,32.9,93.7,80.0,101.6,103.2,64.1,41.2,37.1,20.6,25.3,14.9,14.7,52.0,23.0,74.3,35.0,39.5,25.2,54.7
58.9,153.4,33.2,91.8,82.5,94.4,106.4,57.3,36.2,34.2,20.3,26.0,15.7,15.7,51.6,23.5,73.1,36.1,39.3,24.9,54.1
70.7,179.3,33.4,90.4,86.2,97.7,106.2,58.5,38.3,33.7,20.5,26.3,15.8,15.6,61.8,27.7,90.4,35.7,48.0,23.0,52.7
49.9,151.5,32.6,84.5,70.7,87.4,95.7,54.8,36.3,35.5,20.9,23.8,14.4,14.6,50.0,22.5,72.2,32.1,36.2,22.3,53.4
73.8,164.0,36.9,106.9,92.5,100.4,114.7,63.2,39.2,35.6,19.8,26.6,16.1,15.4,56.4,24.5,76.5,36.4,40.9,28.9,56.9
65.4,163.0,36.1,94.3,81.5,95.3,106.0,58.1,39.0,34.3,20.5,26.4,15.8,14.4,60.5,26.6,79.6,33.4,39.9,25.9,55.4
54.1,152.2,36.2,91.1,81.4,92.3,103.1,56.3,34.7,33.3,18.1,24.0,14.3,14.0,51.6,24.2,75.2,32.5,37.8,23.5,52.1
58.0,157.5,34.4,89.4,79.3,98.1,105.6,56.1,36.2,34.2,19.2,25.2,14.3,15.1,50.0,22.0,73.0,37.4,39.4,23.6,53.3
51.4,161.3,32.7,78.8,67.8,92.2,95.9,54.8,35.2,32.5,19.6,25.2,14.5,15.4,52.6,23.6,76.1,36.4,38.7,20.4,53.0
58.4,154.3,34.4,92.5,82.5,98.8,101.7,57.8,36.5,34.5,20.0,26.0,14.8,15.2,51.5,22.4,71.1,32.3,40.0,24.0,52.7
51.5,161.7,32.8,84.1,70.9,88.4,94.5,52.7,33.8,33.1,19.4,23.5,14.7,13.3,52.6,23.3,73.9,38.2,38.9,21.8,54.9
65.4,162.3,37.5,95.6,88.4,95.0,107.0,59.3,35.6,32.9,19.4,25.5,14.7,14.8,56.8,24.7,79.7,31.9,42.2,26.2,57.1
61.7,160.7,34.4,88.1,80.3,99.3,100.9,60.0,38.6,36.2,21.5,25.3,15.2,13.8,53.9,23.1,77.0,34.8,41.6,23.0,54.8
52.6,153.7,34.5,83.1,70.5,94.0,97.1,55.8,36.0,32.6,19.1,22.8,14.8,14.9,50.9,21.5,69.7,38.1,37.1,20.5,54.0
44.5,154.5,31.5,79.5,65.7,83.3,94.3,50.1,32.3,33.3,18.5,22.8,14.0,14.0,50.0,21.8,70.0,38.0,36.7,18.7,52.0
66.4,174.3,33.3,88.4,82.4,101.3,100.7,60.2,38.3,36.1,21.2,25.7,15.0,15.1,58.7,25.2,87.3,36.2,47.3,23.0,57.2
55.9,161.2,34.3,85.0,69.8,91.8,102.0,53.6,36.9,34.4,20.3,25.3,15.8,16.3,52.9,24.8,77.8,36.3,39.9,22.5,56.0
70.8,170.6,34.8,91.4,84.6,103.8,103.8,65.0,39.5,37.6,20.9,25.7,14.9,14.3,59.6,26.7,85.0,36.1,45.1,25.4,55.8
56.5,163.5,34.0,90.3,77.2,93.2,96.9,56.3,37.1,33.5,20.6,25.3,15.2,14.8,54.7,24.8,77.1,38.8,42.2,23.6,52.1
49.4,156.3,31.6,81.1,65.0,92.9,96.3,52.5,34.5,35.0,19.2,22.5,13.8,15.7,53.4,24.5,73.9,34.5,40.3,21.3,53.4
54.4,156.9,33.0,88.0,75.8,95.0,100.2,56.9,36.2,34.5,20.4,24.8,14.4,13.7,52.0,22.6,72.1,34.4,37.8,23.0,52.3
51.3,155.2,31.5,87.7,76.3,87.6,96.6,53.4,33.7,31.3,18.3,23.3,14.2,13.3,54.7,24.6,77.5,32.0,41.9,22.9,53.5
52.3,159.8,32.9,85.9,66.5,85.9,100.5,52.6,34.2,32.6,18.9,25.0,14.5,14.0,52.4,22.5,73.6,34.7,39.7,22.2,54.7
50.0,152.8,32.8,81.1,70.1,86.8,94.7,51.7,34.5,31.9,17.7,23.8,14.5,13.6,51.7,23.1,71.9,32.8,38.2,21.1,55.3
82.7,165.4,36.3,101.1,97.0,111.9,113.6,72.6,44.3,39.1,21.5,26.5,15.5,15.4,56.1,23.6,77.7,36.9,41.6,26.8,54.9
68.3,164.5,35.7,91.7,79.0,100.7,109.3,59.1,39.1,37.6,20.9,27.2,15.3,15.0,56.6,24.2,82.5,34.0,44.3,24.8,54.8
56.5,157.8,33.2,91.0,78.7,94.3,103.8,55.5,33.8,31.3,17.1,25.4,14.5,14.3,53.7,24.0,75.7,34.0,39.9,24.2,53.7
57.0,165.8,33.8,88.2,74.5,90.8,100.7,54.8,34.8,33.1,19.6,24.8,15.3,13.0,55.7,24.6,81.8,36.0,41.5,23.8,53.9
72.6,153.8,38.0,102.2,101.6,104.1,110.3,64.9,42.5,38.2,22.8,27.8,16.3,14.2,51.4,21.4,69.8,34.7,39.1,27.8,54.7
53.2,156.4,33.2,87.2,72.5,89.2,98.3,53.5,36.4,33.2,19.5,25.3,14.9,14.7,51.1,22.2,72.5,37.7,38.5,21.7,53.7
70.9,162.4,35.8,97.3,81.7,97.7,108.5,63.3,40.7,37.3,22.0,27.5,16.5,15.3,54.3,24.6,73.8,36.2,39.6,25.1,57.6
74.8,174.0,35.8,96.3,82.4,106.3,108.1,63.3,41.6,39.1,21.6,25.7,15.5,16.2,57.3,24.1,79.6,41.0,44.1,25.0,55.2
60.8,157.5,35.7,91.1,85.7,99.5,101.8,56.6,36.6,33.4,19.9,24.4,14.8,13.9,51.6,23.4,75.3,35.1,39.6,23.8,55.1
53.6,161.0,33.8,82.1,71.5,90.5,99.9,52.8,37.0,32.8,19.9,23.9,15.2,15.3,54.4,23.6,77.2,33.7,41.6,22.8,53.0
66.0,164.2,35.2,93.1,83.1,102.8,107.2,61.2,39.6,36.3,22.4,26.2,16.0,15.8,54.9,23.2,75.6,40.2,39.1,24.0,53.8
72.8,170.5,37.8,91.9,81.1,102.8,104.4,65.1,39.4,38.8,22.1,25.3,15.1,15.9,55.8,25.0,79.7,39.2,43.8,24.9,58.8
52.4,156.1,31.8,91.4,74.3,94.1,97.8,56.5,34.3,32.4,19.3,22.6,13.7,13.5,51.6,22.4,73.4,34.2,39.2,24.5,51.0
58.5,162.7,34.1,94.0,73.9,90.3,104.5,54.6,33.9,33.2,20.5,26.0,15.3,14.7,55.4,23.6,78.6,35.3,42.7,24.7,54.1
55.8,168.2,35.3,83.9,69.8,89.8,97.9,54.2,35.6,33.5,21.1,24.8,16.0,13.6,54.1,23.4,79.8,37.5,41.4,21.0,54.2
77.5,177.0,36.0,90.4,84.3,108.0,108.1,66.5,41.5,38.1,21.8,26.0,16.8,15.9,63.4,28.7,88.5,41.3,45.5,22.8,54.2
64.9,168.5,35.5,89.8,72.8,98.9,107.3,58.5,37.8,35.2,20.3,25.7,15.4,14.1,56.6,24.8,80.2,36.3,42.8,22.5,54.8
68.7,167.0,34.0,90.2,79.6,98.7,104.9,62.0,39.6,37.3,21.8,24.8,15.2,13.9,55.6,24.8,79.7,35.6,42.5,23.6,56.1
60.9,156.0,34.9,94.2,89.6,98.0,102.2,59.5,34.8,37.1,19.9,26.2,15.0,14.5,53.1,23.4,73.2,35.8,41.4,25.1,54.3
62.4,160.3,34.3,93.2,82.6,96.3,105.7,58.1,35.9,34.0,21.1,25.1,15.2,15.0,52.7,23.2,74.7,36.3,39.8,23.8,55.3
60.7,161.2,34.3,89.1,81.5,94.7,103.2,58.6,36.8,35.9,19.8,26.0,15.2,14.5,52.4,23.3,73.0,37.1,39.9,24.5,55.2
67.1,160.3,34.6,95.6,81.9,101.2,98.5,60.9,38.6,39.0,22.5,26.0,15.4,13.0,50.7,22.4,69.1,40.6,39.5,24.3,55.7
74.9,167.2,35.1,98.1,86.2,105.2,108.4,64.6,42.0,36.9,22.1,26.7,15.5,14.3,53.9,23.6,78.5,36.6,43.1,26.6,53.4
66.0,167.3,34.2,92.6,75.1,97.5,106.5,60.0,40.6,36.9,21.4,27.3,17.1,15.3,56.9,25.5,81.0,37.2,43.3,23.5,53.9
61.5,174.6,37.1,88.4,69.8,90.8,102.7,54.2,37.5,35.8,21.9,25.2,15.9,16.1,61.2,28.8,89.1,36.5,44.5,20.4,56.2
60.3,157.0,35.8,92.4,84.1,95.6,107.6,57.8,35.8,34.2,20.6,26.3,15.2,14.4,52.5,23.2,74.2,35.0,40.2,23.5,55.3
67.9,166.8,33.3,91.6,97.5,103.6,104.6,64.1,37.9,35.2,18.7,24.3,14.5,14.7,54.8,23.4,79.3,34.4,44.6,24.7,55.0
51.5,167.2,31.0,79.6,71.7,88.6,91.7,51.1,35.2,31.1,19.5,23.8,15.4,14.3,54.2,24.5,79.3,35.4,41.6,19.9,52.6
60.1,162.3,32.6,92.6,72.1,93.4,102.5,56.7,36.1,36.8,20.5,24.3,14.2,15.4,54.1,23.2,77.5,39.7,41.3,22.7,55.9
46.4,157.3,32.6,81.1,75.5,85.9,93.9,48.3,32.6,31.4,19.5,22.7,14.7,15.0,52.5,23.2,75.7,35.5,40.7,21.3,50.7
66.3,158.0,37.5,93.9,83.5,102.0,107.7,61.7,36.7,36.3,19.1,27.0,14.4,13.9,54.2,24.6,73.1,31.4,41.3,23.9,55.2
56.8,165.6,36.4,82.0,73.5,91.8,97.6,54.3,36.9,38.0,22.1,25.3,15.7,13.6,54.4,23.8,78.1,31.4,39.5,21.3,54.6
52.4,160.6,34.0,87.9,73.1,88.0,97.3,53.0,35.2,31.2,18.5,24.2,14.6,14.0,53.1,24.3,79.9,35.8,42.1,21.6,56.1
72.6,163.7,38.1,101.8,92.8,104.1,114.6,65.5,40.1,35.1,21.3,27.3,15.2,15.0,56.4,26.2,79.1,34.0,44.8,26.8,54.6
56.0,156.6,32.9,88.3,78.9,94.3,102.0,57.0,36.5,34.3,19.8,24.7,15.0,14.6,53.5,24.6,76.2,32.6,41.2,24.2,55.5
66.7,168.5,33.4,88.2,71.8,96.0,105.7,58.9,38.6,37.4,21.8,26.6,15.8,15.0,56.0,24.8,81.3,38.1,42.3,23.4,55.5
53.6,149.2,29.8,83.9,78.9,94.2,92.1,56.7,38.6,33.8,19.7,24.0,14.4,13.2,50.9,23.2,72.3,32.1,37.8,22.1,53.4
54.5,166.0,33.7,87.5,78.2,92.0,102.3,54.2,33.1,31.8,18.5,23.7,14.8,15.9,51.3,23.3,76.1,39.1,40.3,23.2,52.8
77.9,163.3,36.5,107.6,103.5,103.9,113.8,63.4,39.5,36.4,21.7,27.5,15.6,15.2,51.5,23.5,76.1,34.8,40.6,26.4,55.7
63.5,159.3,35.5,93.7,79.3,95.4,106.0,59.7,39.5,36.0,20.9,26.5,15.3,14.5,52.6,23.6,73.7,36.1,39.6,24.8,55.0
56.2,153.8,33.3,85.2,80.6,97.5,98.3,59.0,38.8,33.5,20.2,25.3,14.3,14.2,52.7,23.8,73.9,34.7,40.1,22.3,52.0
78.4,170.6,36.3,102.4,94.5,106.4,107.9,65.5,40.4,35.5,21.1,27.1,16.5,14.6,57.1,25.7,82.9,34.8,45.3,27.0,55.8
51.3,165.5,32.7,84.6,71.3,88.8,97.5,52.1,34.2,32.4,19.2,23.5,15.0,14.2,53.4,23.1,78.5,38.9,41.0,24.2,54.3
62.9,173.3,34.6,91.9,73.0,97.6,102.9,57.0,38.2,36.7,22.0,26.5,15.4,15.5,55.7,24.8,80.2,38.1,40.1,23.5,55.3
60.5,162.9,35.8,89.4,73.1,93.3,102.7,56.3,36.4,36.2,21.6,25.7,15.2,14.0,56.4,25.4,78.3,38.4,40.4,22.8,53.7
67.8,162.8,34.1,100.5,93.0,96.9,105.9,56.8,38.5,35.0,22.0,26.0,15.3,15.2,51.7,23.6,73.5,36.6,38.7,26.6,55.7
57.3,178.7,32.2,84.7,76.5,92.8,101.8,54.6,35.1,31.3,19.1,23.5,14.7,17.0,58.7,26.1,88.0,39.1,44.3,20.6,51.1
58.9,162.8,33.3,88.9,79.2,95.0,99.0,56.0,35.8,35.5,20.3,25.1,14.8,13.4,54.3,25.0,78.2,36.4,40.3,24.0,55.2
54.9,165.4,32.5,88.4,74.5,91.9,98.4,53.0,35.7,31.5,19.7,23.5,14.6,13.9,53.8,22.8,77.3,39.6,39.6,23.1,53.1
69.3,171.2,35.9,101.5,89.8,97.7,109.0,57.8,38.5,33.8,20.8,25.5,15.4,15.3,56.6,24.1,80.1,40.0,43.4,26.3,56.1
59.6,169.5,35.2,83.1,70.2,93.8,102.1,54.6,36.5,34.4,21.1,26.3,16.5,15.6,55.9,24.7,82.1,39.2,41.6,21.0,52.9
49.9,160.5,32.6,81.8,67.8,89.2,95.5,48.9,32.6,34.5,20.0,25.0,14.9,15.3,52.5,22.0,74.2,40.4,39.4,20.8,54.6
68.3,159.0,33.7,91.3,93.1,103.7,107.1,60.4,38.2,39.0,22.4,26.7,15.6,14.8,51.5,23.2,76.0,33.8,38.6,24.6,52.9
62.0,169.2,34.0,91.4,72.2,92.7,106.5,54.7,36.9,35.9,20.8,25.5,15.6,16.0,59.5,26.3,83.4,37.2,41.2,23.6,56.2
55.1,161.0,32.9,84.7,71.3,92.9,97.8,57.5,34.6,33.4,19.1,23.4,14.9,16.0,54.4,24.9,77.4,36.8,41.0,22.9,52.9
55.0,167.4,33.7,83.0,75.7,90.0,95.0,54.7,33.7,30.1,17.5,24.5,14.8,14.5,57.0,25.6,81.1,36.1,43.2,22.2,54.3
53.4,155.9,33.9,84.8,65.9,88.2,98.0,52.8,35.3,34.0,20.8,25.3,14.7,14.9,51.4,23.0,72.9,36.1,36.7,22.5,54.7
64.1,171.3,35.2,84.1,80.6,95.2,106.0,56.4,39.3,37.6,21.8,26.5,15.6,14.6,57.9,25.3,81.2,42.0,41.5,20.9,54.2
64.3,164.1,35.3,94.5,82.9,97.0,106.8,56.6,36.5,35.3,19.7,25.3,15.1,15.5,56.1,25.7,79.7,34.7,39.1,23.8,54.4
49.6,162.3,32.4,82.0,67.1,84.5,100.2,48.0,33.9,30.7,18.3,24.5,14.8,14.5,57.1,25.4,81.5,36.8,42.8,22.2,53.4
62.8,163.6,33.7,89.0,80.8,96.0,101.0,60.6,38.0,35.4,20.1,26.5,14.2,13.5,55.0,25.2,79.2,37.1,42.5,23.8,53.2
68.3,162.8,35.4,97.9,93.4,101.6,107.4,61.8,38.0,34.2,19.6,26.5,15.0,15.2,54.8,24.5,77.3,35.3,41.1,26.1,53.7
63.9,155.3,35.1,91.0,79.2,98.1,109.1,60.2,38.0,35.6,20.1,26.8,15.4,16.0,52.7,23.6,73.9,32.1,38.6,24.4,54.6
43.7,156.3,31.9,81.8,64.0,79.6,96.1,46.8,31.2,30.2,17.3,21.8,13.3,14.9,53.0,23.1,74.7,35.8,38.7,21.5,53.5
66.7,165.8,33.8,95.3,92.1,96.8,104.3,56.7,34.8,37.0,19.8,25.0,15.2,14.9,55.6,24.5,79.4,37.0,41.2,26.0,54.6
57.7,156.0,33.9,85.6,76.5,94.8,103.7,57.4,36.4,35.4,20.3,26.3,14.4,15.7,52.9,24.7,73.2,33.4,39.8,22.2,54.6
55.6,173.8,33.9,81.2,71.1,90.2,99.2,50.7,34.3,32.8,19.3,25.2,16.0,15.0,58.7,26.0,84.0,39.2,42.9,20.4,55.1
59.1,159.0,32.8,83.2,65.8,90.7,101.2,58.9,37.7,37.7,21.7,25.5,15.4,15.5,54.5,24.7,75.1,36.5,39.7,21.5,53.3
65.9,160.0,36.4,100.1,89.3,98.5,109.4,62.4,35.3,32.9,18.5,27.0,14.8,14.8,51.8,23.7,77.6,36.5,42.4,25.8,55.7
81.2,168.3,36.4,105.0,100.0,108.8,117.3,65.8,42.0,38.3,23.1,26.8,16.2,16.1,56.5,25.5,80.2,36.9,42.9,28.9,55.4
61.8,162.5,34.2,88.8,76.6,93.9,106.5,58.5,36.4,34.8,19.0,27.0,15.3,14.8,59.1,25.7,80.6,35.9,42.7,23.4,52.9
63.0,162.3,34.6,92.8,83.3,97.9,103.6,59.9,37.4,34.9,19.8,24.5,15.1,14.5,54.2,23.2,74.9,34.5,41.6,23.5,55.1
70.0,158.0,34.1,94.1,91.0,105.2,106.4,64.1,39.9,35.9,21.4,25.7,14.7,15.0,51.5,22.2,72.1,40.9,38.2,25.9,53.2
66.7,172.6,31.6,92.6,78.3,101.4,101.3,58.2,38.3,37.3,20.8,23.4,15.4,16.4,57.3,25.0,78.5,38.5,42.3,23.0,53.8
56.8,159.3,34.5,85.2,73.7,91.1,98.2,56.9,37.3,35.1,19.5,25.4,14.7,14.1,50.9,23.5,75.0,37.2,38.9,21.2,55.4
65.4,157.8,35.9,92.7,92.0,103.5,106.9,63.4,41.6,36.3,20.1,25.3,15.3,15.6,50.7,24.7,79.2,34.9,40.7,25.6,53.7
68.6,171.7,34.0,95.6,83.4,100.5,107.2,59.9,37.8,36.4,20.4,26.6,15.3,16.0,58.2,25.7,84.8,39.5,43.3,25.7,53.3
64.3,161.8,36.6,91.6,82.6,97.4,109.2,60.2,40.0,36.2,21.0,26.6,15.2,15.8,56.4,24.5,76.2,37.8,39.6,23.6,56.3
61.6,167.6,34.9,89.3,77.0,94.7,105.9,56.4,35.4,33.3,19.8,25.2,14.8,15.7,56.3,25.1,83.2,36.6,41.8,22.4,54.2
63.8,159.6,35.3,93.3,87.0,98.7,106.3,60.5,38.4,34.4,18.9,25.5,15.5,15.5,53.0,24.4,76.1,32.0,38.9,26.6,53.9
66.4,168.4,36.2,88.3,74.8,98.8,102.5,59.9,38.4,35.5,20.7,28.2,16.1,16.4,55.4,25.1,79.9,35.7,40.2,23.9,55.5
60.7,151.1,32.1,91.6,96.1,101.1,103.8,60.6,38.2,34.7,19.8,25.6,15.4,12.8,52.0,22.1,69.8,31.2,37.7,24.9,52.6
52.5,160.5,32.8,90.2,73.6,89.8,96.4,53.5,33.1,30.5,18.7,24.2,14.5,15.2,51.5,21.9,74.2,38.1,36.9,23.6,53.3
68.7,157.8,36.7,102.3,78.5,103.7,111.2,62.4,38.5,37.4,21.2,26.3,15.8,16.4,51.0,22.2,71.7,37.9,37.9,28.8,54.7
78.5,171.9,36.5,100.2,92.0,105.7,110.1,67.4,42.0,38.4,22.1,26.4,16.4,16.2,62.7,28.4,83.6,36.9,43.3,26.8,54.2
55.1,166.0,32.3,81.2,67.4,89.9,92.6,57.1,35.9,33.2,20.4,23.3,14.6,13.6,51.5,23.1,77.1,40.8,40.9,21.4,54.2
67.4,162.4,34.8,83.1,74.0,101.7,104.4,65.3,40.6,39.5,22.3,24.7,15.4,15.2,53.0,24.0,78.2,35.8,40.0,21.6,55.6
66.8,158.6,35.0,98.1,83.9,100.8,111.2,61.2,37.8,37.0,21.5,26.2,15.6,15.2,53.3,23.5,75.0,34.4,39.5,25.5,55.3
56.9,157.2,32.4,86.6,70.0,95.0,102.8,58.0,38.8,36.1,21.2,26.1,14.8,14.4,50.3,22.4,72.2,39.9,37.0,21.0,53.0
56.8,168.3,32.1,83.9,69.5,90.8,101.7,55.5,36.4,34.4,19.7,24.4,14.4,15.8,54.8,24.4,81.2,38.8,42.7,23.3,54.3
79.4,176.3,39.0,99.3,88.7,106.8,113.4,65.9,42.5,37.7,21.5,29.0,16.0,16.7,57.8,26.4,82.2,38.3,42.1,26.7,59.5
62.3,157.5,34.1,86.9,86.3,92.7,104.5,57.2,40.0,34.2,21.0,24.8,14.7,15.3,56.4,25.1,77.9,37.2,38.2,23.5,56.0
65.0,171.3,36.0,91.6,78.8,100.0,101.7,57.4,39.0,36.0,20.5,24.8,15.2,15.1,54.7,23.5,77.6,40.5,41.7,23.1,56.1
61.4,160.2,35.0,89.9,82.2,94.9,102.3,58.6,38.3,36.4,20.9,26.4,15.3,14.9,51.6,23.2,75.7,34.4,39.0,24.3,55.1
63.7,177.2,35.7,91.8,83.9,93.6,105.7,52.1,36.1,36.2,19.7,24.2,16.3,15.1,60.7,26.4,81.8,42.8,41.9,25.5,57.1
63.9,161.6,36.4,95.0,83.6,97.8,109.3,56.4,37.0,34.1,20.7,26.5,15.5,16.0,55.0,24.1,77.7,34.1,40.4,25.5,56.7
50.7,151.0,33.8,82.6,72.4,97.2,101.7,58.3,37.9,34.3,19.9,24.5,14.4,16.0,50.5,22.3,71.5,36.5,35.7,22.1,56.8
57.5,167.1,34.0,85.0,71.7,95.0,100.8,55.6,36.7,33.3,19.8,24.0,14.6,14.6,56.8,25.8,79.8,37.8,42.7,22.4,55.1
55.9,157.0,32.8,88.3,81.1,94.2,100.7,54.1,36.3,34.8,20.0,24.0,15.5,14.9,51.3,22.2,71.1,34.1,38.6,23.4,53.7
76.9,166.7,37.2,105.5,105.1,106.5,109.1,64.4,39.1,35.5,20.8,25.9,15.6,15.0,53.6,23.6,76.1,39.5,41.1,29.4,54.9
73.7,167.4,36.5,96.0,85.2,104.0,108.3,65.7,40.6,38.3,20.8,27.4,16.0,13.9,54.1,25.6,79.9,36.5,43.3,24.8,56.5
50.3,149.4,33.1,85.9,73.3,88.1,97.9,53.0,33.4,33.4,18.8,24.9,14.0,12.8,48.0,20.7,67.8,33.4,35.0,23.4,55.1
77.0,169.5,37.2,93.7,86.3,112.6,110.6,70.3,43.0,37.5,21.6,26.0,16.1,15.5,57.2,25.4,78.6,38.4,40.7,23.6,55.5
56.3,155.2,35.4,89.8,73.8,93.2,102.4,54.6,35.0,34.7,21.6,25.0,15.6,15.0,49.8,22.7,72.6,35.6,38.4,23.5,54.3
66.2,169.9,35.8,91.4,84.0,99.8,104.9,56.4,38.5,36.2,22.0,25.7,16.2,16.2,58.3,25.6,80.2,39.6,40.0,22.2,53.4
61.6,156.2,33.5,91.1,91.0,97.9,95.6,59.4,36.8,35.1,19.9,25.5,14.4,13.0,49.6,22.2,69.5,34.1,37.6,24.8,54.2
63.7,174.9,35.1,90.8,83.8,97.6,103.5,53.8,38.1,33.1,21.0,23.8,15.7,13.6,60.8,26.0,81.6,41.5,42.2,22.8,53.7
52.2,166.4,32.3,84.5,71.3,88.0,96.0,50.7,32.7,29.8,18.5,22.5,14.2,14.5,54.5,24.8,80.0,36.6,41.5,22.0,53.3
54.2,158.5,33.3,84.5,79.3,92.6,98.1,54.2,36.8,32.6,20.0,23.9,14.8,14.3,50.8,22.3,73.5,34.7,38.3,22.9,52.5
51.6,155.8,33.8,88.7,70.9,87.3,98.3,51.8,35.0,34.9,20.0,25.6,14.3,14.7,51.6,22.2,76.1,34.4,39.4,23.3,52.7
69.4,167.4,36.4,95.9,77.4,96.0,105.4,61.0,41.3,39.4,20.7,27.2,16.8,15.5,60.1,26.7,83.8,36.1,43.2,26.3,55.0
58.1,154.9,34.1,89.9,74.3,93.6,99.7,56.8,37.7,35.8,20.4,25.1,14.8,14.0,47.6,21.7,71.5,36.6,36.9,24.0,55.6
59.8,167.0,32.8,88.3,71.7,100.1,99.2,59.3,37.5,33.6,20.1,23.5,14.9,15.3,54.0,23.2,78.1,37.3,39.3,23.9,54.1
73.9,160.9,35.1,100.9,88.5,105.5,109.7,64.9,40.1,38.5,23.2,28.0,16.0,14.3,54.1,22.5,74.9,36.6,38.6,27.2,55.4
74.5,168.3,33.7,95.0,81.9,105.9,105.0,66.1,43.9,41.1,22.3,25.5,14.5,14.6,55.8,23.6,78.2,37.5,42.7,25.7,56.8
68.5,165.5,35.5,93.3,84.2,104.6,109.3,61.3,39.9,35.9,21.0,25.7,15.6,15.7,53.2,23.3,76.5,39.6,38.8,24.5,52.7
61.5,159.9,33.8,89.5,81.9,99.8,104.4,59.9,37.4,35.0,19.5,25.3,14.4,14.6,52.1,22.2,72.1,38.5,38.2,23.5,54.1
61.7,162.1,36.2,94.0,77.4,93.4,104.4,58.0,36.1,36.7,21.2,25.4,15.7,14.9,55.2,24.0,78.3,35.6,41.3,23.9,54.1
73.7,170.1,35.5,92.2,85.5,105.8,104.2,61.4,42.9,40.2,23.8,27.6,15.7,14.1,55.1,24.5,77.0,39.1,41.2,23.8,56.2
